"File_Name","File_Path","Relative_Path","URL","Artist","Title","Album","Genre","Year","Decade","Duration_Seconds","Duration_Minutes","Duration_Display","Estimated_BPM","File_Size_MB","BPM_Category","Energy_Level","Duration_Category","Folder_Structure","Track_ID","Is_Favorite","Play_Count","Last_Played","Rating","Tags","Notes","Server_Required","Server_URL"
"09 Extremis (Qattara Remix).mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%201/09%20Extremis%20(Qattara%20Remix).mp3","Future- A Journey Through the Electric Underground Disc 1\09 Extremis (Qattara Remix).mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%201/09%20Extremis%20(Qattara%20Remix).mp3","Future- A Journey Through the Electric Underground Disc 1","09 Extremis (Qattara Remix)","Unknown Album","Unknown","","Unknown","508","8.5","8:28","91","11.22","Medium (70-99)","Medium","Long (Over 5 min)","Future- A Journey Through the Electric Underground Disc 1","426","False","0","","0","","","True","http://localhost:8000"
"01 Absurd (Landslide Mix).mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/01%20Absurd%20(Landslide%20Mix).mp3","Future- A Journey Through the Electric Underground Disc 2\01 Absurd (Landslide Mix).mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/01%20Absurd%20(Landslide%20Mix).mp3","Future- A Journey Through the Electric Underground Disc 2","01 Absurd (Landslide Mix)","Unknown Album","Unknown","","Unknown","464","7.7","7:44","109","10","Upbeat (100-129)","Medium","Long (Over 5 min)","Future- A Journey Through the Electric Underground Disc 2","428","False","0","","0","","","True","http://localhost:8000"
"02 Salsa With Mesquite.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/02%20Salsa%20With%20Mesquite.mp3","Future- A Journey Through the Electric Underground Disc 2\02 Salsa With Mesquite.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/02%20Salsa%20With%20Mesquite.mp3","Future- A Journey Through the Electric Underground Disc 2","02 Salsa With Mesquite","Unknown Album","Unknown","","Unknown","438","7.3","7:18","91","10.43","Medium (70-99)","Medium","Long (Over 5 min)","Future- A Journey Through the Electric Underground Disc 2","430","False","0","","0","","","True","http://localhost:8000"
"03 Ostiak (CP Emporium Mix).mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/03%20Ostiak%20(CP%20Emporium%20Mix).mp3","Future- A Journey Through the Electric Underground Disc 2\03 Ostiak (CP Emporium Mix).mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/03%20Ostiak%20(CP%20Emporium%20Mix).mp3","Future- A Journey Through the Electric Underground Disc 2","03 Ostiak (CP Emporium Mix)","Unknown Album","Unknown","","Unknown","260","4.3","4:20","103","6.61","Upbeat (100-129)","Medium","Medium (3-5 min)","Future- A Journey Through the Electric Underground Disc 2","431","False","0","","0","","","True","http://localhost:8000"
"04 Water from a Vine Leaf.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/04%20Water%20from%20a%20Vine%20Leaf.mp3","Future- A Journey Through the Electric Underground Disc 2\04 Water from a Vine Leaf.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/04%20Water%20from%20a%20Vine%20Leaf.mp3","Future- A Journey Through the Electric Underground Disc 2","04 Water from a Vine Leaf","Unknown Album","Unknown","","Unknown","222","3.7","3:42","98","5.56","Medium (70-99)","Medium","Medium (3-5 min)","Future- A Journey Through the Electric Underground Disc 2","433","False","0","","0","","","True","http://localhost:8000"
"05 Smokebelch II.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/05%20Smokebelch%20II.mp3","Future- A Journey Through the Electric Underground Disc 2\05 Smokebelch II.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/05%20Smokebelch%20II.mp3","Future- A Journey Through the Electric Underground Disc 2","05 Smokebelch II","Unknown Album","Unknown","","Unknown","239","4","3:59","98","5.99","Medium (70-99)","Medium","Medium (3-5 min)","Future- A Journey Through the Electric Underground Disc 2","434","False","0","","0","","","True","http://localhost:8000"
"06 Crystal Clear (Clear, Like an Unmuddied Lake).mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/06%20Crystal%20Clear%20(Clear,%20Like%20an%20Unmuddied%20Lake).mp3","Future- A Journey Through the Electric Underground Disc 2\06 Crystal Clear (Clear, Like an Unmuddied Lake).mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/06%20Crystal%20Clear%20(Clear,%20Like%20an%20Unmuddied%20Lake).mp3","Future- A Journey Through the Electric Underground Disc 2","06 Crystal Clear (Clear, Like an Unmuddied Lake)","Unknown Album","Unknown","","Unknown","367","6.1","6:07","96","7.29","Medium (70-99)","Medium","Long (Over 5 min)","Future- A Journey Through the Electric Underground Disc 2","435","False","0","","0","","","True","http://localhost:8000"
"07 Space Diary 1.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/07%20Space%20Diary%201.mp3","Future- A Journey Through the Electric Underground Disc 2\07 Space Diary 1.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/07%20Space%20Diary%201.mp3","Future- A Journey Through the Electric Underground Disc 2","07 Space Diary 1","Unknown Album","Unknown","","Unknown","97","1.6","1:37","109","2.44","Upbeat (100-129)","Medium","Short (Under 3 min)","Future- A Journey Through the Electric Underground Disc 2","436","False","0","","0","","","True","http://localhost:8000"
"08 Sleep 2.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/08%20Sleep%202.mp3","Future- A Journey Through the Electric Underground Disc 2\08 Sleep 2.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/08%20Sleep%202.mp3","Future- A Journey Through the Electric Underground Disc 2","08 Sleep 2","Unknown Album","Unknown","","Unknown","495","8.2","8:15","117","10.74","Upbeat (100-129)","Medium","Long (Over 5 min)","Future- A Journey Through the Electric Underground Disc 2","437","False","0","","0","","","True","http://localhost:8000"
"09 Spiritual Invocation.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/09%20Spiritual%20Invocation.mp3","Future- A Journey Through the Electric Underground Disc 2\09 Spiritual Invocation.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/09%20Spiritual%20Invocation.mp3","Future- A Journey Through the Electric Underground Disc 2","09 Spiritual Invocation","Unknown Album","Unknown","","Unknown","189","3.2","3:09","105","4.03","Upbeat (100-129)","Medium","Medium (3-5 min)","Future- A Journey Through the Electric Underground Disc 2","438","False","0","","0","","","True","http://localhost:8000"
"10 Lizard Point.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/10%20Lizard%20Point.mp3","Future- A Journey Through the Electric Underground Disc 2\10 Lizard Point.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/10%20Lizard%20Point.mp3","Future- A Journey Through the Electric Underground Disc 2","10 Lizard Point","Unknown Album","Unknown","","Unknown","228","3.8","3:48","112","4.85","Upbeat (100-129)","Medium","Medium (3-5 min)","Future- A Journey Through the Electric Underground Disc 2","439","False","0","","0","","","True","http://localhost:8000"
"11 Mr. Lullaby Should Have Rocked You.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/11%20Mr.%20Lullaby%20Should%20Have%20Rocked%20You.mp3","Future- A Journey Through the Electric Underground Disc 2\11 Mr. Lullaby Should Have Rocked You.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/11%20Mr.%20Lullaby%20Should%20Have%20Rocked%20You.mp3","Future- A Journey Through the Electric Underground Disc 2","11 Mr. Lullaby Should Have Rocked You","Unknown Album","Rock","","Unknown","93","1.6","1:33","112","2.19","Upbeat (100-129)","High","Short (Under 3 min)","Future- A Journey Through the Electric Underground Disc 2","440","False","0","","0","","","True","http://localhost:8000"
"12 Their Memories.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/12%20Their%20Memories.mp3","Future- A Journey Through the Electric Underground Disc 2\12 Their Memories.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/12%20Their%20Memories.mp3","Future- A Journey Through the Electric Underground Disc 2","12 Their Memories","Unknown Album","Unknown","","Unknown","150","2.5","2:30","95","3.26","Medium (70-99)","Medium","Short (Under 3 min)","Future- A Journey Through the Electric Underground Disc 2","441","False","0","","0","","","True","http://localhost:8000"
"13 Home.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/13%20Home.mp3","Future- A Journey Through the Electric Underground Disc 2\13 Home.mp3","http://localhost:8000/Future-%20A%20Journey%20Through%20the%20Electric%20Underground%20Disc%202/13%20Home.mp3","Future- A Journey Through the Electric Underground Disc 2","13 Home","Unknown Album","Unknown","","Unknown","244","4.1","4:04","92","5.39","Medium (70-99)","Medium","Medium (3-5 min)","Future- A Journey Through the Electric Underground Disc 2","442","False","0","","0","","","True","http://localhost:8000"
"01 The Sundance Kid.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/01%20The%20Sundance%20Kid.mp3","Jazz and Easy Listening\01 The Sundance Kid.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/01%20The%20Sundance%20Kid.mp3","Jazz and Easy Listening","01 The Sundance Kid","Unknown Album","Electronic","","Unknown","134","2.2","2:14","121","2.05","Upbeat (100-129)","High","Short (Under 3 min)","Jazz and Easy Listening","443","False","0","","0","","","True","http://localhost:8000"
"01 Two Fisted Love.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/01%20Two%20Fisted%20Love.mp3","Jazz and Easy Listening\01 Two Fisted Love.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/01%20Two%20Fisted%20Love.mp3","Jazz and Easy Listening","01 Two Fisted Love","Unknown Album","Jazz","","Unknown","247","4.1","4:07","92","3.78","Medium (70-99)","Low","Medium (3-5 min)","Jazz and Easy Listening","444","False","0","","0","","","True","http://localhost:8000"
"02 Durham Town.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/02%20Durham%20Town.mp3","Jazz and Easy Listening\02 Durham Town.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/02%20Durham%20Town.mp3","Jazz and Easy Listening","02 Durham Town","Unknown Album","Jazz","","Unknown","197","3.3","3:17","108","3.01","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","445","False","0","","0","","","True","http://localhost:8000"
"02 The Darktown Strutters' Ball.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/02%20The%20Darktown%20Strutters'%20Ball.mp3","Jazz and Easy Listening\02 The Darktown Strutters' Ball.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/02%20The%20Darktown%20Strutters'%20Ball.mp3","Jazz and Easy Listening","02 The Darktown Strutters' Ball","Unknown Album","Jazz","","Unknown","188","3.1","3:08","116","2.88","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","446","False","0","","0","","","True","http://localhost:8000"
"02 Vaya Con Dios (May God Be with You).mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/02%20Vaya%20Con%20Dios%20(May%20God%20Be%20with%20You).mp3","Jazz and Easy Listening\02 Vaya Con Dios (May God Be with You).mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/02%20Vaya%20Con%20Dios%20(May%20God%20Be%20with%20You).mp3","Jazz and Easy Listening","02 Vaya Con Dios (May God Be with You)","Unknown Album","Jazz","","Unknown","178","3","2:58","101","2.73","Upbeat (100-129)","Low","Short (Under 3 min)","Jazz and Easy Listening","447","False","0","","0","","","True","http://localhost:8000"
"03 I Know What I Know.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/03%20I%20Know%20What%20I%20Know.mp3","Jazz and Easy Listening\03 I Know What I Know.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/03%20I%20Know%20What%20I%20Know.mp3","Jazz and Easy Listening","03 I Know What I Know","Unknown Album","Jazz","","Unknown","193","3.2","3:13","112","1.48","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","448","False","0","","0","","","True","http://localhost:8000"
"03 Poetry Man.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/03%20Poetry%20Man.mp3","Jazz and Easy Listening\03 Poetry Man.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/03%20Poetry%20Man.mp3","Jazz and Easy Listening","03 Poetry Man","Unknown Album","Jazz","","Unknown","277","4.6","4:37","115","5.3","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","450","False","0","","0","","","True","http://localhost:8000"
"04 Johnny.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/04%20Johnny.mp3","Jazz and Easy Listening\04 Johnny.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/04%20Johnny.mp3","Jazz and Easy Listening","04 Johnny","Unknown Album","Jazz","","Unknown","140","2.3","2:20","117","2.15","Upbeat (100-129)","Low","Short (Under 3 min)","Jazz and Easy Listening","451","False","0","","0","","","True","http://localhost:8000"
"05 Don't Let Me Down.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/05%20Don't%20Let%20Me%20Down.mp3","Jazz and Easy Listening\05 Don't Let Me Down.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/05%20Don't%20Let%20Me%20Down.mp3","Jazz and Easy Listening","05 Don't Let Me Down","Unknown Album","Jazz","","Unknown","337","5.6","5:37","100","3.92","Upbeat (100-129)","Low","Long (Over 5 min)","Jazz and Easy Listening","452","False","0","","0","","","True","http://localhost:8000"
"05 I'm Making Believe.MP3","http://localhost:8000/Jazz%20and%20Easy%20Listening/05%20I'm%20Making%20Believe.MP3","Jazz and Easy Listening\05 I'm Making Believe.MP3","http://localhost:8000/Jazz%20and%20Easy%20Listening/05%20I'm%20Making%20Believe.MP3","Jazz and Easy Listening","05 I'm Making Believe","Unknown Album","Jazz","","Unknown","196","3.3","3:16","109","2.25","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","453","False","0","","0","","","True","http://localhost:8000"
"05 The Lady Is a Tramp.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/05%20The%20Lady%20Is%20a%20Tramp.mp3","Jazz and Easy Listening\05 The Lady Is a Tramp.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/05%20The%20Lady%20Is%20a%20Tramp.mp3","Jazz and Easy Listening","05 The Lady Is a Tramp","Unknown Album","Jazz","","Unknown","202","3.4","3:22","98","3.1","Medium (70-99)","Low","Medium (3-5 min)","Jazz and Easy Listening","454","False","0","","0","","","True","http://localhost:8000"
"05 Trumpet Blues.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/05%20Trumpet%20Blues.mp3","Jazz and Easy Listening\05 Trumpet Blues.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/05%20Trumpet%20Blues.mp3","Jazz and Easy Listening","05 Trumpet Blues","Unknown Album","Jazz","","Unknown","478","8","7:58","112","7.31","Upbeat (100-129)","Low","Long (Over 5 min)","Jazz and Easy Listening","455","False","0","","0","","","True","http://localhost:8000"
"06 Bolero.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/06%20Bolero.mp3","Jazz and Easy Listening\06 Bolero.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/06%20Bolero.mp3","Jazz and Easy Listening","06 Bolero","Unknown Album","Jazz","","Unknown","825","13.8","13:45","93","15.75","Medium (70-99)","Low","Long (Over 5 min)","Jazz and Easy Listening","456","False","0","","0","","","True","http://localhost:8000"
"06 It Don't Matter To Me.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/06%20It%20Don't%20Matter%20To%20Me.mp3","Jazz and Easy Listening\06 It Don't Matter To Me.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/06%20It%20Don't%20Matter%20To%20Me.mp3","Jazz and Easy Listening","06 It Don't Matter To Me","Unknown Album","Jazz","","Unknown","168","2.8","2:48","115","2.56","Upbeat (100-129)","Low","Short (Under 3 min)","Jazz and Easy Listening","457","False","0","","0","","","True","http://localhost:8000"
"07 All of Me.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/07%20All%20of%20Me.mp3","Jazz and Easy Listening\07 All of Me.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/07%20All%20of%20Me.mp3","Jazz and Easy Listening","07 All of Me","Unknown Album","Jazz","","Unknown","180","3","3:00","93","2.76","Medium (70-99)","Low","Medium (3-5 min)","Jazz and Easy Listening","458","False","0","","0","","","True","http://localhost:8000"
"07 Sophisticated Lady.MP3","http://localhost:8000/Jazz%20and%20Easy%20Listening/07%20Sophisticated%20Lady.MP3","Jazz and Easy Listening\07 Sophisticated Lady.MP3","http://localhost:8000/Jazz%20and%20Easy%20Listening/07%20Sophisticated%20Lady.MP3","Jazz and Easy Listening","07 Sophisticated Lady","Unknown Album","Jazz","","Unknown","291","4.8","4:51","99","4.45","Medium (70-99)","Low","Medium (3-5 min)","Jazz and Easy Listening","459","False","0","","0","","","True","http://localhost:8000"
"07 Streets of London.MP3","http://localhost:8000/Jazz%20and%20Easy%20Listening/07%20Streets%20of%20London.MP3","Jazz and Easy Listening\07 Streets of London.MP3","http://localhost:8000/Jazz%20and%20Easy%20Listening/07%20Streets%20of%20London.MP3","Jazz and Easy Listening","07 Streets of London","Unknown Album","Jazz","","Unknown","224","3.7","3:44","105","3.43","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","460","False","0","","0","","","True","http://localhost:8000"
"07 Take Your Children Home.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/07%20Take%20Your%20Children%20Home.mp3","Jazz and Easy Listening\07 Take Your Children Home.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/07%20Take%20Your%20Children%20Home.mp3","Jazz and Easy Listening","07 Take Your Children Home","Unknown Album","Jazz","","Unknown","258","4.3","4:18","112","3.94","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","461","False","0","","0","","","True","http://localhost:8000"
"08 Mack the Knife.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/08%20Mack%20the%20Knife.mp3","Jazz and Easy Listening\08 Mack the Knife.mp3","http://localhost:8000/Jazz%20and%20Easy%20Listening/08%20Mack%20the%20Knife.mp3","Jazz and Easy Listening","08 Mack the Knife","Unknown Album","Jazz","","Unknown","202","3.4","3:22","111","3.09","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","463","False","0","","0","","","True","http://localhost:8000"
